Gene_ID,20H_20h_embryo_F,36H_4th_instar_36h_M,36H_4th_instar_36h_F,10D_Adult_10D_M,10D_Adult_10D_F,20D_Adult_20D_M,20D_Adult_20D_F,12H_4th_instar_12h_biololgical_replicate_1_M,12H_4th_instar_12h_biololgical_replicate_2_M,12H_4th_instar_12h_biololgical_replicate_3_M,12H_4th_instar_12h_biololgical_replicate_2_F,12H_4th_instar_12h_biololgical_replicate_3_F
AGAP005954,15.36692562,10.54854681,16.94964021,21.38305502,22.28451497,28.12630255,19.14011431,26.24519566,13.49033106,17.16571645,17.74505169,16.61081895
AGAP005955,6.659768821,20.1912445,8.224860346,5.705751634,7.686895963,6.31851306,16.80564249,6.859952275,47.65467349,20.44378454,27.96170746,32.28369425
AGAP005956,2.396356179,6.59576356,6.579310726,10.6583774,3.192377022,4.062314299,4.176029065,2.828528057,2.281912257,7.571277787,4.08331937,4.387973794
AGAP005957,5.414927623,5.898744939,3.144601178,2.584310243,5.759788992,3.919587043,4.428671392,6.292503316,14.32476793,5.000057758,8.660705852,10.6718854
AGAP005958,0.121937701,0.046582002,0.033782376,0.03384205,0.057777597,0.100770479,0.058375864,0.147743435,0.03552055,0.020197462,0.051643713,0.024862578
AGAP005959,0.071003351,0.030007978,0.052894963,0.059347007,0.133165406,0.10098048,0.058497516,0.148051326,0.10678372,0.020239552,0.051751336,0.02491439
AGAP005960,722.0940958,3334.770275,1589.678432,441.9785487,1320.006799,602.3223107,1736.058555,1258.475875,5477.238519,2668.030706,2966.051711,3768.016992
AGAP005961,8.561278632,8.075132104,7.517881491,22.2491882,11.35181703,16.23344837,5.657237214,12.73378713,6.421651384,6.269941697,5.690799832,5.682235913
AGAP005962,2.313382657,2.030355172,2.471403577,6.943162117,3.669374219,5.732823339,2.064242564,3.398235542,1.952458945,1.984405398,2.142739464,1.42934127
AGAP005963,17.40521277,23.69563305,10.90535658,14.47387168,14.40991379,14.05214112,10.93184468,14.0928589,25.65784978,10.85553633,18.03273551,11.61639207
AGAP005964,1.564176866,0.196864846,0.859340008,1.683658591,0.726152958,1.269210303,0.528969765,0.612578436,0.107585077,0.339487187,0.233079962,0.118548006
AGAP005966,0.00907777,0,0.058158488,0.093217956,0.053049479,0.076571687,0,0.067826569,0,0.055633925,0.213378976,0.06848399
AGAP005967,0.036430329,0,0.011669897,0.175357669,0.085157916,0.211263674,0.107549621,0.126377301,0,0.055816631,0.071359909,0
AGAP005968,0.038450729,0.038820257,0.012317101,0.049355434,0.078645623,0.070948247,0.113514244,0.041041875,0,0,0.075317478,0.072519442
AGAP005969,0.151072464,0.043578382,0.069133923,0.48479231,0.340528116,0.955730855,0.127427469,0.403132622,0.232611229,0.066132934,0.169097995,0
AGAP005971,8.826412152,5.667815074,8.074632017,45.7651464,33.51760697,38.67462734,9.218489788,34.35513469,6.837506725,6.600605011,8.926067044,5.658539689
AGAP005972,0.764697397,10.69267797,6.91142054,11.60819,19.58603094,17.93205838,7.605874175,18.19876283,9.550824382,7.572847069,10.65882696,9.755281024
AGAP005973,4.217679571,8.149465804,4.128188591,1.774748312,3.327135403,2.543145944,4.532476493,2.886432594,10.12282609,5.034250433,6.800664817,5.659595947
AGAP005975,0.147222381,636.7412477,674.5871917,0.180185417,0.168068609,0.184108823,580.9485954,0.146180013,535.2990325,248.3538246,269.95044,687.0893489
AGAP005976,9.028068133,0.548116949,3.186565791,6.931139188,4.356941388,7.404650339,2.418507506,5.419742949,0.330572413,2.143185547,1.250966868,1.219630853
AGAP005977,6.349637699,1.494273504,2.140237499,3.375808318,3.350510608,3.021550684,1.5594695,3.574101307,1.154502453,1.942418751,1.61722698,1.177085192
AGAP005978,8.527946237,1.043452926,7.327548995,3.88621385,3.707337424,2.7516123,5.223981694,3.759892116,0.7361292,3.759511356,2.262708971,2.169238577
AGAP005979,12.84605042,43.14822237,13.80947299,4.840406287,15.67957147,8.142258925,50.82063869,14.86089182,154.9204971,51.19576251,98.00173973,83.7299603
AGAP005980,6.511426894,24.46510783,9.855929938,11.02405836,12.97329104,12.9590377,15.63702484,13.86027297,49.63932244,23.12988152,31.55477077,31.54412308
AGAP005981,102.9704994,164.770804,149.7311474,131.3142999,153.7390325,117.2259817,110.9973824,136.7330988,172.8280147,87.46944339,148.452002,97.50769916
AGAP005982,6.749387828,4.19848546,44.19827855,21.73900544,5.411442872,17.77045269,9.186049707,6.666897351,2.457295542,13.87749931,5.008909485,5.662180203
AGAP005983,0.014219814,0.012362518,0.068579552,0.586617733,0.172661283,0.447920445,0.059471295,0.18635297,0.006385958,0.038732178,0.023211536,0.02234923
AGAP005984,3.788561099,8.043953222,9.227069799,20.79929564,8.835144045,21.12666359,8.44894271,11.76164381,9.363302618,11.18880006,9.871465573,9.444244808
AGAP005985,5.653605392,29.01350166,7.147324838,11.32007938,17.01832714,10.69672446,2.008447943,12.95672891,7.807864717,2.663794028,3.158800479,4.490893084
AGAP005986,0.187654051,11.49194995,7.787092705,10.45389361,6.936964249,7.750440739,1.187126372,7.496936264,0.20225597,0.492880543,0.693146494,0.384258407
AGAP005987,0.07888227,2.236905976,3.401871286,3.72420514,6.666365078,1.968814633,1.363260943,4.342652624,1.048790981,2.085483851,1.542894132,1.155447837
AGAP005988,0.179872546,42.66543996,22.9256454,1.621362438,1.597128265,1.906455722,21.65292453,1.528787505,40.27844706,44.38252912,25.37865434,40.84117016
AGAP005989,0.32640589,2.212988097,2.173608547,18.5633568,13.4693129,34.93824985,2.363319758,16.56053771,5.007436323,3.475160695,3.248163291,2.426504271
AGAP005990,8.021055658,51.73518279,13.82082719,12.07831461,19.63194431,13.3988471,39.42257178,19.07505537,115.9509418,49.52885076,63.13139498,73.08946393
AGAP005991,354.9743821,1427.381065,734.686698,146.7551411,451.0844095,206.8183466,744.1169606,416.9659726,2516.396221,1221.772744,1249.234657,1832.469131
AGAP005992,1.545540718,4.000612244,2.765280242,1.441012178,0.859759475,1.256652318,8.414217138,0.741404218,12.70762455,7.398515044,10.62355809,9.339425066
AGAP005993,0.057592753,0.288473116,0.922805973,0.849074425,0.392768835,0.936814395,0.378017482,0.345865049,0.102452589,0.154206842,0.144575845,0.06749327
AGAP005994,0.976598297,2.028579177,0.095797368,1.229571927,0.01638411,0.458196397,0.027589604,0.019950431,0.251815863,0.22909741,0.146447126,0.141006632
AGAP005995,0.0787538,0.446774173,0.478122545,0.777418999,0.419684509,0.610913539,1.062843311,0.40129082,1.657217393,1.321540817,1.006384602,1.789462589
AGAP005996,2.340112903,887.6872753,405.5488282,4.510474314,3.326794174,4.891262444,2336.860301,3.062219228,6026.612518,3344.049867,4016.165075,4771.909669
AGAP005997,2.612490175,2255.483883,1101.339595,0,0,0,2089.756933,0,4952.299815,2383.568324,2739.335238,3687.098638
AGAP005998,1.242662413,108.4009269,118.4106187,0.155617953,0.115128965,0.063914346,523.3106689,0.161756571,735.7483651,425.9257292,551.4796146,681.1608536
AGAP005999,0.031876538,11.69311502,2.586827168,0,0.074513176,0,14.74326051,0.011341553,42.14452036,16.08449244,24.47644887,20.60121753
AGAP006000,0.035328138,5731.578377,3359.73956,0.158715444,0.681297228,0.074498887,4502.133816,0.527923994,14686.53742,9026.911727,8998.197069,13702.7516
AGAP006001,0.047305054,1.002953204,0.318222415,10.54266009,26.79447753,3.834349689,4.608581508,17.17389176,7.58416762,3.37024149,8.710169219,4.371731742
AGAP006002,0.024433998,1.011421604,1.142750244,0.06272706,0.014278957,0.051525662,3.606702589,0.039120862,11.32417047,4.567251138,5.647649556,9.124511215
AGAP006003,0.027871948,0.281398093,0.133925263,0,0,0,0.575984966,0.007437551,0.976324268,1.067598246,0.764339932,1.629592037
AGAP006004,0.032184822,0.454917846,0.23369138,0,0.012538968,0,0.126688045,0,0.462522909,0.262996736,0.336233537,1.052163124
AGAP006005,0.029713487,47.97847538,13.88396821,0,0,0,14.38610614,0,34.69438024,18.02807403,26.77334594,20.99657997
AGAP006006,0.976353286,119.3580049,44.71799632,0.013332437,0.012139787,0.098564538,166.6880152,0,644.7177415,287.5343562,335.4581225,447.1949423
AGAP006007,1.077064845,85.61735859,31.53540696,0.103454075,0.025690805,0.054078122,59.18155853,0.031282909,175.7105895,95.1964804,119.4095432,142.998281
AGAP006008,0.0242736,34.38315248,27.97687992,0.077894107,0,0.025593709,21.4264967,0.025909368,33.22624908,29.00877019,33.47326263,43.49182953
AGAP006009,0.173328675,79.43375034,27.94884556,9.217860676,2.450853432,11.52790388,95.91884096,4.208049626,239.3074966,108.350546,137.484441,172.7591744
AGAP006010,0,52.80488612,57.86893659,0.073020732,0.013297736,0.131958541,588.2702825,0.0850093,2449.062478,778.7206579,967.8917756,1130.896221
AGAP006011,0.086279163,149.5276929,49.48028548,0.031642317,0,0.077975502,486.2841761,0.026312402,751.9132143,717.6913549,912.0424367,1084.031257
AGAP006012,3.295163594,0,0,0,0,0,0.06042225,0,0,0.125432945,0,0
AGAP006013,0.245856277,0.03971505,0.037803017,0.012623265,0,0,0.174196061,0,0.3179845,0,0,0
AGAP006014,4.137156572,0.107100422,0.019417943,0.004863061,0,0.003994647,0.067108319,0.016175657,0.122502225,0.092875214,0.089053657,0.114327099
AGAP006015,20.78934909,2.403417076,6.409423386,9.390543555,5.220896098,8.335060628,4.474111187,5.269046241,1.790076185,4.283499866,3.072527096,3.027992077
AGAP006016,9.723862752,0.345582699,1.145605932,0.885766172,0.257641586,0.371014019,0.565889945,0.140298171,0.191842537,0.461510256,0.37547185,0.237572332
AGAP006017,7.155193742,0.469558629,5.188392591,8.670328451,4.898482656,7.376755191,4.134798505,5.162595446,0.641636955,2.259097227,1.515934762,1.4435782
AGAP006018,0.763945464,0.025880536,0.177949568,0.596436723,0.178759179,0.393929004,0.155968924,0.222188161,0.021479748,0.128363308,0.080523479,0.066624491
AGAP006019,0.024068784,10.02243947,25.80302004,0.03432749,0.062513465,0.062034512,11.87422486,0.059945082,8.186031055,31.17329225,15.02387582,25.82447404
AGAP006020,0.132477029,0.252025154,0.192193943,0.691433973,0.374933948,0.57257968,0.193933238,0.378636819,0.247809476,0.315365066,0.180146443,0.165194308
AGAP006021,5.515693736,0.266914677,1.241079889,7.030498806,1.999456811,6.253790223,0.675486789,2.182857994,0.198056392,0.682970791,0.501601363,0.482966929
AGAP006022,1.330301399,0.632240718,1.189137082,3.681653252,4.009971657,2.869620704,0.903471711,4.304995373,0.739248989,0.885103917,0.789596648,0.60770204
AGAP006023,37.11450964,0.236329951,1.302354457,8.130153094,9.181193561,7.338408487,1.569348086,8.22255806,0.501638827,1.184299368,0.802629466,0.497422341
AGAP006024,0.016255913,0.68274501,0.20412743,3.914484778,0.782781447,2.337893847,0.076785134,0.697525435,0,0.139476141,0.076421192,0.098109538
AGAP006025,0.044420917,0.863540398,0.825872453,1.022983989,0.471335625,0.837550927,1.043972751,0.361650912,1.248568535,1.003542351,1.166983289,1.064491572
AGAP006026,0.004361327,0.009907293,0.029338768,0.26101646,0.090479239,0.203771736,0.020922704,0.084667021,0.008813803,0.008352744,0.010678736,0.010282022
AGAP006027,0.010522886,0.014926303,0.101849667,0.584716561,0.159377677,0.421983197,0.054429099,0.138961317,0.005623985,0.039440438,0.025893114,0.007873007
AGAP006028,0.002112095,0.003948876,0.076077346,0.482573898,0.068114232,0.228222187,0.031407571,0.039911696,0,0.008629441,0.005516243,0.001770438
AGAP006029,0.398989615,0.612746486,0.338427013,0.908875067,0.788163691,1.007282315,0.46452283,0.539844119,0.847958666,0.378840537,0.484336405,0.508738214
AGAP006030,3.01144491,10.32353453,8.348101994,18.20039199,14.06629927,21.75006068,8.949935916,15.1081013,9.722983802,9.821057977,12.01119126,11.01133436
AGAP006031,7.666825359,14.93896882,4.82549286,26.34738929,19.83292672,30.79275709,6.140889718,23.12609154,18.84145519,7.621847718,10.9839368,9.969312308
AGAP006032,0.969340246,2.033694966,1.599522046,25.38871085,15.51856007,26.06994229,1.535539022,12.48661442,2.344356312,1.593843178,1.407852531,1.569585334
AGAP006033,1.44834881,0.49850048,0.110716849,0.142601689,0.028854509,0.082429592,0.097177625,0.008783814,0,0.201734885,0.096717028,0.186248003
AGAP006034,3.930583817,1.257461926,1.029251041,0.188321091,0.098567506,0.157631425,0.757199064,0.089273041,0.957789452,0.9482655,0.786375798,0.594161868
AGAP006035,1.242174299,1.668391875,0.118032169,0.082410162,0.006525059,0.047091395,0.115370919,0.002979512,1.02292749,0.615865029,1.049820265,0.063176223
AGAP006036,0.48398932,2.140246125,0.071317734,1.031274472,0.036768937,0.280670981,0.100018332,0.077490713,0.339072477,0.222462881,0.227529763,0.036512843
AGAP006037,401.666356,1145.096894,878.0081751,240.5205247,691.4482287,308.903006,808.8666233,609.8968607,1818.31456,1127.873809,1117.436529,1493.862548
AGAP006038,8.880556911,1.575600359,4.565093142,8.290255304,6.495670256,6.237061022,2.294558464,5.068672627,0.750641461,1.912175164,1.425323688,0.849063893
AGAP006039,30.30257752,6.207089512,2.836085097,1.925597075,5.087752026,1.471440829,3.172414166,5.179302583,6.84164164,3.540563969,4.153954219,4.053442045
AGAP006040,12.33356871,48.18538193,33.16759884,9.067190783,9.859374161,9.618660064,60.59447018,10.02400389,61.72590501,68.56271436,59.49192533,86.71936549
AGAP006041,5.767507252,10.79250276,7.876880115,11.19432666,9.639601808,12.24142807,7.714577927,10.46402954,15.76023103,7.844383418,9.990895746,11.25648953
AGAP006042,32.85571108,30.70372529,10.16372739,16.21299691,10.9011923,13.78395246,11.63802445,11.92054939,26.72697444,14.54483782,19.14353698,16.9115107
AGAP006045,6.389405971,1.53521018,4.006871339,3.012323378,2.576755074,3.462298663,2.78805654,3.379843139,1.086658186,3.299354958,2.36660981,2.941354985
AGAP006046,13.99933657,12.3575474,5.281171099,3.978679058,3.389204184,3.757161061,5.938015254,3.314296174,12.45488064,5.903895646,9.20731464,6.063119521
AGAP006047,0.219729989,60.14598789,19.96434984,2.239273223,3.587635018,1.916624722,18.163233,6.083755912,30.35702203,49.05015418,30.15465879,38.20185788
AGAP006048,0.477032855,0.234006169,0.486920498,21.2686187,12.21559891,13.94408841,0.143216587,12.53674734,0.058096293,0.313826159,0.19005037,0.142325572
AGAP006049,0.210230909,0.158059493,0.206331308,11.84768735,3.751047387,7.107404081,0.118846668,4.296985046,0.096421106,0.178185591,0.035046923,0.101234802
AGAP006050,1.916302617,10.48576379,4.523510809,7.866002347,7.273139953,7.374357477,6.761542817,6.60119228,14.46895567,7.033978295,10.39784743,8.871254784
AGAP006051,8.463575007,10.10041978,12.21674513,11.9087179,15.54334513,13.38850191,8.035599786,14.5979015,9.603720751,9.804268719,9.939047802,8.620580812
AGAP006054,1.169397562,1.891203934,0.693701052,1.966641819,1.626198256,1.487014506,0.639313997,1.363776047,1.721368507,0.96220353,1.378614937,1.20487036
AGAP006055,1.119076275,0.926693648,0.855684261,0.557115767,0.8667418,0.780899931,0.905133446,0.805871294,0.44404676,0.75747285,0.975913632,0.53488256
AGAP006056,7.143810358,11.69989268,3.512759022,2.0398276,3.749000302,2.297676584,4.600045502,3.40290574,11.08488546,6.31300364,9.475748769,12.02561161
AGAP006057,4.941329517,1.461370885,1.303077239,3.155333424,1.596962376,3.440482618,1.215649453,1.212027978,1.34490632,1.720646532,1.026571293,2.165141769
AGAP006058,0.09107667,0.07528078,0.035704266,0.003642969,0.001507767,0.002176314,0.067028716,0.001101577,0.10845272,0.069573785,0.107141937,0.08759006
AGAP006059,0.010840843,0.016129515,0.132815457,0.864703379,0.250854384,0.666273027,0.122402554,0.235995533,0.010249475,0.075181057,0.05290147,0.038740198
AGAP006060,0.087445097,20.10386566,4.177744275,1.411076305,0.02920111,0.05268615,38.7970723,0.026667975,12.11778769,66.75970753,73.6048534,71.34165451
AGAP006061,13.89065645,9.633661659,12.22821529,26.53055408,16.62423879,18.10532921,9.038301636,17.06309204,6.797946816,9.655214729,8.377736927,5.983508737
AGAP006062,6.522570731,3.692960069,3.574174613,2.749851789,3.587334602,2.754450539,5.212132481,3.474037195,4.293099336,4.332427417,5.735693131,3.365906157
AGAP006063,16.16364629,2.067667127,10.08380375,13.36026516,8.021487149,9.829002688,6.019104822,5.715614425,1.316908525,4.127792121,2.446141159,1.318687259
AGAP006064,8.191352653,9.111099712,7.631762103,15.96768745,12.01601909,14.12635025,11.68138293,12.76678416,11.89636128,13.86921023,15.06622925,17.8582076
AGAP006065,5.127547649,4.516300413,2.779191734,1.166592111,2.297742171,1.62769895,5.328111948,2.335779927,5.279909973,4.305826575,6.489688247,4.3521357
AGAP006068,1.023495326,1.56878519,3.292519507,6.724066115,5.787861331,4.945594368,1.684750275,6.026778492,1.3259924,2.53754472,1.271749301,1.825056857
AGAP006069,6.014484746,0.377663314,0.234763216,0.0798625,0.038812899,0.06077163,0.105925015,0.036668237,0.069938646,0.084214701,0.086730945,0.048953493
AGAP006070,45.23680706,42.32869294,48.41114779,26.55157362,41.46757434,34.63313031,81.51934103,42.87520908,86.14840902,80.78024749,94.98560146,102.9122116
AGAP006071,23.09115068,73.75832563,35.74299022,25.57864297,26.75334807,25.2441608,40.0111589,26.33992569,79.70811459,52.15001528,52.85291085,53.57396543
AGAP006072,6.151405843,23.06362604,10.59058743,8.134032212,7.563268971,7.224952368,11.95820395,7.7687025,26.2289389,14.93126294,15.30639475,15.14558373
AGAP006073,3.645058407,0.774460516,0.375067352,0.093168793,0.109867505,0.090750235,0.320837654,0.093139582,0.517270552,0.459421483,0.522094897,0.374032091
AGAP006074,0.004602919,0,0,5.553817489,6.245935617,5.095909332,0.027177477,5.291413176,0,0,0,0
AGAP006075,0.007336663,0,0,1.506777006,11.1902824,0.881865791,0,8.144314984,0,0,0,0
AGAP006076,0,0,0,14.47545083,6.192872891,12.03242653,0,4.536621079,0,0,0,0
AGAP006077,0.029269222,0,0.009375946,22.38234748,8.81742532,19.52730815,0,7.146524822,0,0,0,0
AGAP006078,0.017607992,0,0.030082401,0.09040662,0.205798297,0.105205042,0.034654878,0.206740303,0,0,0.045987497,0
AGAP006079,0.013678218,0,0,0.254582145,1.222990003,0.064899462,0,1.043898326,0,0,0,0
AGAP006080,0.028828054,0,0.0073877,9.872600299,8.787287783,10.29811587,0,6.308001841,0,0,0.045174828,0.086993177
AGAP006081,0.042583628,0.021496438,0.020461518,1.878952373,1.188277787,1.801593281,0,0.857930774,0.057371484,0,0.041706511,0
AGAP006082,1.519304356,2.342347244,1.549571611,1.541005628,0.893353679,1.471325416,1.819766219,0.864106754,2.657499587,1.413948451,1.74329509,1.408372392
AGAP006083,19.75311502,0.630965865,3.654267371,3.600969561,2.47023472,3.10179414,2.290461426,2.685433723,0.288351755,1.564184886,0.884591643,0.589348142
AGAP006084,5.345180312,5.291635126,3.432814988,9.391265582,4.812643781,7.262267509,2.645985136,6.190655063,5.25009537,4.020169956,3.867473113,4.360762191
AGAP006085,7.316038428,26.62754699,8.21015486,8.396814578,6.487703022,8.370809983,8.353258236,5.864874372,33.62103195,15.61738009,15.59342041,17.7884761
AGAP006086,0.269579347,3.954287752,8.464834763,0.039773862,0.043459082,0.052274079,6.732726424,0.039689098,4.308245859,7.899893021,4.661436573,7.831086907
AGAP006087,0,0.517404155,0,0.835978446,0.00935897,0.188559622,0,0,0.028768569,0.016358194,0.020913467,0.020136534
AGAP006088,0.609942334,0.836741512,0.584665513,5.239907952,1.882892457,4.550889187,0.185565416,1.671099839,0.326192704,0.292483831,0.291849299,0.201973875
AGAP006089,2.147354087,0.053268814,0.617183052,1.559119987,0.44057657,1.098697217,0.369600672,0.406219457,0.030288841,0.275346986,0.124405302,0.106268246
AGAP006090,50.48870807,4.041927082,21.57697093,9.987515191,26.71554851,14.26288449,17.69947221,21.49558521,3.954803087,8.252124553,8.958598031,3.806221256
AGAP006091,2.506792499,0.548358171,1.037377748,2.145968084,1.366533353,2.244132782,0.953786288,1.631475606,0.489839845,1.07795808,0.867114605,0.978061722
AGAP006092,11.25465898,36.31336966,15.79508684,5.249082812,25.92758697,7.003188256,13.14801575,22.73917316,77.64351958,16.96471881,32.603689,30.6957155
AGAP006093,0.150074884,0.694453693,0.040061822,0.497644108,0.058468062,0.184609417,0.110762772,0.073419612,0,0.07664561,0.195978285,0
AGAP006095,0.11305004,1.797649882,0.497940382,0.081625086,0.049548889,0.089398664,13.72531819,0.052792399,23.98858863,6.408744669,30.50377042,10.6075158
AGAP006096,4.580176647,111.0197279,60.88301964,12.6951,32.89063597,10.1334151,116.4361582,30.71322802,214.1576306,126.9442177,172.3672885,146.1124249
AGAP006097,5.149797204,8.344438608,5.102215571,16.10571219,10.54913942,16.5936627,4.642459509,14.82559787,7.59445178,6.490886933,6.363464176,6.466619846
AGAP006098,1.45713598,0.616929548,0.055209492,0.382121203,8.43293403,0.218893092,0.046255451,10.65317812,0.548837653,0.648158799,0.705888594,0.029550648
AGAP006099,38.36024759,458.1594136,182.6149844,127.2614442,341.1131881,87.63982391,277.8325761,163.798928,938.8394345,383.3304368,502.0387726,527.91869
AGAP006100,8.793367063,14.90913703,7.344054346,8.929089929,9.592668912,13.68442181,6.346879841,10.66968957,16.85646188,8.639829235,9.319864872,10.07041031
AGAP006101,5.361068434,3.700552413,3.16006471,3.748944602,3.332829992,3.593426401,3.742909397,3.504690286,3.389007767,4.455509088,4.33507619,4.35775663
AGAP006102,5.825680077,1635.177708,348.2790492,50.45901824,119.1347261,49.81395202,411.6379824,90.0197815,1832.46844,566.6588636,920.5076689,985.5719721
AGAP006103,0.375616862,464.4226122,120.1509578,17.97652748,48.36829663,16.80443365,275.7670893,29.57804061,644.7669373,362.724858,438.5560262,561.3635735
AGAP006104,18.76901938,106.1680549,28.49585666,8.014002036,14.65210375,10.43941783,56.24533077,14.49111924,175.8738198,94.84466558,117.7084888,123.1294103
AGAP006105,5.319467174,8.199973347,1.828693333,0.283115469,1.508826462,0.471956983,4.021789764,2.118840813,9.858635226,5.526238143,6.709333781,5.970682583
AGAP006108,55.91021895,35.94559917,70.07609181,40.54934115,29.96236443,22.60989008,111.2703892,28.11619395,47.61121526,87.98224527,80.74938808,58.32316419
AGAP006109,5.788910402,6.199631614,3.02061334,6.34473197,5.771610594,7.582065155,3.311367114,6.23989488,6.659418314,5.679952004,4.617664872,6.812601918
AGAP006111,1.353666736,0.769294096,0.652933511,1.360719929,0.952510184,0.966529026,0.378128104,1.010081713,0.422270745,0.3986422,0.399457165,0.246306695
AGAP006115,0.479242332,2.811811074,2.935926651,6.302859618,1.98497172,3.966513357,5.985067827,1.475302882,3.518012624,4.517545642,5.964311606,2.787822328
AGAP006116,7.251007612,6.283136448,12.00032779,17.44027913,12.61887528,18.2376611,4.077933563,13.28246299,2.756677344,5.822890904,3.110873885,3.183382582
AGAP006117,19.27859734,11.03521214,15.09119478,17.11162827,15.20020179,21.90437416,15.86690257,13.52105499,13.06796985,12.51376082,14.509693,11.26299101
AGAP006118,3.709719939,0.398384134,0.409469557,1.458859837,0.646315944,1.166116593,0.918805678,0.483470618,0.958414204,0.647148532,1.066859244,0.586986025
AGAP006119,17.04470613,22.95102606,13.20785198,8.03062658,10.33699442,10.75585061,22.73505196,9.943137965,31.8539082,18.55526859,31.10483889,21.4905166
AGAP006120,1.077179284,0.244959144,0.398386776,1.227940346,0.836139229,0.952427128,0.252110335,0.687755387,0.152850311,0.185161923,0.200490764,0.127919765
AGAP006121,0.843842324,8.83257967,2.842635261,6.091053211,5.555170759,7.892180616,3.120103653,6.574661677,9.560636704,5.403666802,5.795661037,6.31695947
AGAP006125,27.9721559,37.01666409,23.06260929,15.28858717,24.62796916,19.43896306,32.77960961,21.78555728,65.16980355,37.21601372,38.03101236,42.43306624
AGAP006126,0.062911412,3.077923762,6.681447849,49.06750819,27.54461731,54.85506937,3.13604735,25.57019485,2.601110843,3.330970051,2.38381638,2.310818943
