Gene_ID,Chr,Testes_Specific,Ovaries_Specific,variable,value,Population
AGAP005139,2L,-1,-1,II_mean_FPKM,3.603034785,II
AGAP005141,2L,-1,-1,II_mean_FPKM,63.95020987,II
AGAP005142,2L,-1,-1,II_mean_FPKM,152.5558394,II
AGAP005143,2L,-1,-1,II_mean_FPKM,9.717073669,II
AGAP005144,2L,1,1,II_mean_FPKM,152.0776033,II
AGAP005145,2L,,,II_mean_FPKM,3.401988203,II
AGAP005146,2L,-1,-1,II_mean_FPKM,0.607468748,II
AGAP005147,2L,1,-1,II_mean_FPKM,215.545614,II
AGAP005148,2L,-1,-1,II_mean_FPKM,4.341894755,II
AGAP005149,2L,-1,1,II_mean_FPKM,8.880823242,II
AGAP005150,2L,-1,-1,II_mean_FPKM,2.462521762,II
AGAP005152,2L,-1,-1,II_mean_FPKM,10.13003318,II
AGAP005153,2L,-1,-1,II_mean_FPKM,0.970932194,II
AGAP005155,2L,-1,-1,II_mean_FPKM,229.3149306,II
AGAP005156,2L,-1,-1,II_mean_FPKM,0.73840587,II
AGAP005157,2L,,,II_mean_FPKM,0,II
AGAP005158,2L,1,1,II_mean_FPKM,74.86957707,II
AGAP005159,2L,-1,-1,II_mean_FPKM,50.71381756,II
AGAP005160,2L,-1,-1,II_mean_FPKM,304.0507791,II
AGAP005161,2L,-1,-1,II_mean_FPKM,79.63548852,II
AGAP005162,2L,-1,-1,II_mean_FPKM,5.76969216,II
AGAP005163,2L,-1,-1,II_mean_FPKM,0.00587683,II
AGAP005164,2L,-1,-1,II_mean_FPKM,48.1543129,II
AGAP005165,2L,-1,-1,II_mean_FPKM,1.201310472,II
AGAP005166,2L,-1,-1,II_mean_FPKM,0.00511673,II
AGAP005167,2L,,,II_mean_FPKM,0.066961266,II
AGAP005168,2L,-1,-1,II_mean_FPKM,0.005858346,II
AGAP005169,2L,-1,-1,II_mean_FPKM,0.002828661,II
AGAP005170,2L,-1,-1,II_mean_FPKM,0.26135511,II
AGAP005171,2L,-1,-1,II_mean_FPKM,0.422282926,II
AGAP005172,2L,,,II_mean_FPKM,0.015358883,II
AGAP005173,2L,1,-1,II_mean_FPKM,101.7770608,II
AGAP005174,2L,1,-1,II_mean_FPKM,28.74060103,II
AGAP005175,2L,-1,-1,II_mean_FPKM,75.86936005,II
AGAP005176,2L,1,-1,II_mean_FPKM,108.052563,II
AGAP005177,2L,-1,-1,II_mean_FPKM,23.15118483,II
AGAP005178,2L,-1,-1,II_mean_FPKM,48.20961877,II
AGAP005179,2L,,,II_mean_FPKM,88.25877725,II
AGAP005180,2L,1,1,II_mean_FPKM,420.4895936,II
AGAP005181,,-1,-1,II_mean_FPKM,1.849429608,II
AGAP005182,2L,-1,1,II_mean_FPKM,0,II
AGAP005183,2L,-1,-1,II_mean_FPKM,0.072855625,II
AGAP005185,2L,-1,-1,II_mean_FPKM,0,II
AGAP005187,2L,-1,-1,II_mean_FPKM,454.6899836,II
AGAP005188,2L,-1,-1,II_mean_FPKM,16.00696133,II
AGAP005189,2L,-1,-1,II_mean_FPKM,2.442977798,II
AGAP005190,2L,-1,-1,II_mean_FPKM,4.087271546,II
AGAP005191,2L,-1,-1,II_mean_FPKM,10.73708778,II
AGAP005192,2L,-1,-1,II_mean_FPKM,23.19837808,II
AGAP005193,2L,-1,-1,II_mean_FPKM,20.30135861,II
AGAP005194,2L,-1,-1,II_mean_FPKM,0.292464507,II
AGAP005195,2L,-1,-1,II_mean_FPKM,1.161050539,II
AGAP005196,2L,-1,-1,II_mean_FPKM,0.043559999,II
AGAP005197,2L,1,-1,II_mean_FPKM,102.7135064,II
AGAP005198,2L,-1,-1,II_mean_FPKM,38.14754335,II
AGAP005199,,-1,-1,II_mean_FPKM,26.04547285,II
AGAP005200,,,,II_mean_FPKM,11.54159111,II
AGAP005201,2L,-1,-1,II_mean_FPKM,5.11382897,II
AGAP005202,2L,-1,1,II_mean_FPKM,145.255912,II
AGAP005203,2L,-1,-1,II_mean_FPKM,0.913834162,II
AGAP005205,2L,-1,-1,II_mean_FPKM,0.114009994,II
AGAP005206,2L,-1,1,II_mean_FPKM,21.72015083,II
AGAP005207,2L,-1,-1,II_mean_FPKM,0.222308637,II
AGAP005208,2L,-1,-1,II_mean_FPKM,0.041396587,II
AGAP005209,2L,-1,-1,II_mean_FPKM,27.90963454,II
AGAP005210,2L,-1,-1,II_mean_FPKM,59.78446699,II
AGAP005211,2L,-1,-1,II_mean_FPKM,14.63466642,II
AGAP005212,2L,1,-1,II_mean_FPKM,13.53670238,II
AGAP005213,2L,-1,-1,II_mean_FPKM,0.035010213,II
AGAP005214,2L,,,II_mean_FPKM,0,II
AGAP005215,2L,-1,-1,II_mean_FPKM,6.024535487,II
AGAP005216,2L,-1,-1,II_mean_FPKM,21.20201193,II
AGAP005217,2L,-1,-1,II_mean_FPKM,0.675915025,II
AGAP005218,2L,-1,-1,II_mean_FPKM,12.58953915,II
AGAP005219,2L,-1,-1,II_mean_FPKM,0.806810776,II
AGAP005220,2L,-1,-1,II_mean_FPKM,9.789771845,II
AGAP005221,2L,-1,-1,II_mean_FPKM,109.2783534,II
AGAP005222,2L,-1,-1,II_mean_FPKM,9.270869183,II
AGAP005223,2L,1,-1,II_mean_FPKM,28.88251965,II
AGAP005224,2L,,,II_mean_FPKM,0.100595115,II
AGAP005225,2L,-1,-1,II_mean_FPKM,26.93302945,II
AGAP005226,2L,-1,-1,II_mean_FPKM,2.727762713,II
AGAP005227,2L,-1,-1,II_mean_FPKM,49.04966469,II
AGAP005228,2L,-1,-1,II_mean_FPKM,13.45900605,II
AGAP005229,2L,-1,-1,II_mean_FPKM,1.641518507,II
AGAP005230,,-1,-1,II_mean_FPKM,2.090875692,II
AGAP005231,,-1,-1,II_mean_FPKM,7.088115134,II
AGAP005233,2L,-1,-1,II_mean_FPKM,0.049738897,II
AGAP005234,2L,-1,-1,II_mean_FPKM,0.036941331,II
AGAP005235,2L,-1,-1,II_mean_FPKM,0.836046594,II
AGAP005236,2L,-1,-1,II_mean_FPKM,15.77914261,II
AGAP005237,2L,-1,-1,II_mean_FPKM,20.33026959,II
AGAP005238,2L,-1,-1,II_mean_FPKM,0.382848501,II
AGAP005239,2L,-1,-1,II_mean_FPKM,2.40355209,II
AGAP005240,2L,-1,-1,II_mean_FPKM,28.51426387,II
AGAP005241,2L,-1,-1,II_mean_FPKM,2.04864446,II
AGAP005242,2L,-1,-1,II_mean_FPKM,1.788554909,II
AGAP005243,2L,-1,-1,II_mean_FPKM,0.430269947,II
AGAP005244,2L,-1,-1,II_mean_FPKM,13.33551101,II
AGAP005245,2L,-1,1,II_mean_FPKM,11.82854981,II
AGAP005246,2L,-1,-1,II_mean_FPKM,157.5837774,II
AGAP005247,2L,-1,-1,II_mean_FPKM,218.3172011,II
AGAP005248,2L,-1,-1,II_mean_FPKM,0.77996163,II
AGAP005249,2L,-1,-1,II_mean_FPKM,35.42736353,II
AGAP005250,2L,-1,-1,II_mean_FPKM,140.682767,II
AGAP005251,2L,-1,-1,II_mean_FPKM,0.577845224,II
AGAP005252,2L,-1,-1,II_mean_FPKM,10.30777098,II
AGAP005253,2L,1,1,II_mean_FPKM,32.71179586,II
AGAP005254,2L,-1,-1,II_mean_FPKM,0.037087713,II
AGAP005255,2L,-1,-1,II_mean_FPKM,0.083546588,II
AGAP005256,2L,-1,-1,II_mean_FPKM,0,II
AGAP005257,,-1,-1,II_mean_FPKM,1.665538038,II
AGAP005258,,-1,-1,II_mean_FPKM,0.082923833,II
AGAP005259,2L,-1,-1,II_mean_FPKM,22.33862084,II
AGAP005260,2L,-1,1,II_mean_FPKM,0.342115721,II
AGAP005261,2L,-1,-1,II_mean_FPKM,9.462283209,II
AGAP005262,2L,1,-1,II_mean_FPKM,81.15958985,II
AGAP005263,2L,1,-1,II_mean_FPKM,266.8865063,II
AGAP005264,2L,,,II_mean_FPKM,0.015254848,II
AGAP005265,2L,,,II_mean_FPKM,0.119622091,II
AGAP005266,2L,,,II_mean_FPKM,0.043605694,II
AGAP005267,2L,-1,-1,II_mean_FPKM,54.04067149,II
AGAP005268,2L,,,II_mean_FPKM,0,II
AGAP005269,2L,-1,-1,II_mean_FPKM,214.9247423,II
AGAP005270,2L,-1,1,II_mean_FPKM,38.67526503,II
AGAP005271,2L,1,-1,II_mean_FPKM,11.65197707,II
AGAP005272,2L,1,1,II_mean_FPKM,49.45785562,II
AGAP005273,2L,-1,-1,II_mean_FPKM,1.209101491,II
AGAP005274,2L,1,-1,II_mean_FPKM,32.90954261,II
AGAP005275,2L,-1,-1,II_mean_FPKM,41.4665196,II
AGAP005277,2L,-1,-1,II_mean_FPKM,0,II
AGAP005279,2L,-1,-1,II_mean_FPKM,9.409280602,II
AGAP005280,2L,,,II_mean_FPKM,0.455034447,II
AGAP005281,2L,-1,-1,II_mean_FPKM,2.673967538,II
AGAP005282,2L,-1,-1,II_mean_FPKM,15.28528032,II
AGAP005283,2L,-1,-1,II_mean_FPKM,0.00815138,II
AGAP005285,2L,1,-1,II_mean_FPKM,6.065273298,II
AGAP005287,2L,-1,-1,II_mean_FPKM,13.49819678,II
AGAP005288,2L,-1,-1,II_mean_FPKM,4.938246695,II
AGAP005289,2L,-1,-1,II_mean_FPKM,0.023615843,II
AGAP005290,2L,-1,-1,II_mean_FPKM,23.07628909,II
AGAP005291,2L,-1,-1,II_mean_FPKM,40.57350187,II
AGAP005292,2L,-1,-1,II_mean_FPKM,17.58991613,II
AGAP005293,2L,-1,-1,II_mean_FPKM,0.139529524,II
AGAP005294,2L,-1,-1,II_mean_FPKM,6.533264828,II
AGAP005295,2L,-1,-1,II_mean_FPKM,21.11587069,II
AGAP005296,2L,1,1,II_mean_FPKM,16.86886294,II
AGAP005297,2L,1,-1,II_mean_FPKM,41.03995271,II
AGAP005298,2L,-1,-1,II_mean_FPKM,11.58612622,II
AGAP005299,2L,1,-1,II_mean_FPKM,82.75983635,II
AGAP005300,2L,-1,-1,II_mean_FPKM,8.581328759,II
AGAP005301,2L,-1,-1,II_mean_FPKM,13.22607144,II
AGAP005302,2L,-1,-1,II_mean_FPKM,144.5287954,II
AGAP005303,,-1,-1,II_mean_FPKM,1.248677701,II
AGAP005304,,-1,-1,II_mean_FPKM,2.322841058,II
AGAP005305,2L,-1,-1,II_mean_FPKM,57.282534,II
AGAP005306,2L,-1,-1,II_mean_FPKM,25.9405411,II
AGAP005307,2L,-1,1,II_mean_FPKM,3.125950026,II
AGAP005308,2L,,,II_mean_FPKM,7.253102863,II
AGAP005309,2L,1,-1,II_mean_FPKM,56.47418433,II
AGAP005310,2L,-1,-1,II_mean_FPKM,0.143899295,II
AGAP005311,2L,-1,-1,II_mean_FPKM,3.98565152,II
AGAP005312,2L,-1,-1,II_mean_FPKM,0.028068878,II
AGAP005313,2L,,,II_mean_FPKM,2.125094523,II
AGAP005314,2L,-1,1,II_mean_FPKM,5.799193542,II
AGAP005315,2L,,,II_mean_FPKM,0.1180261,II
AGAP005316,2L,-1,-1,II_mean_FPKM,96.34730571,II
AGAP005317,2L,-1,-1,II_mean_FPKM,45.43992218,II
AGAP005318,2L,-1,-1,II_mean_FPKM,0.002568215,II
AGAP005319,2L,-1,-1,II_mean_FPKM,0.031392271,II
AGAP005320,2L,-1,-1,II_mean_FPKM,33.21020585,II
AGAP005321,2L,1,1,II_mean_FPKM,71.81836847,II
AGAP005322,2L,-1,-1,II_mean_FPKM,46.30461059,II
AGAP005323,2L,-1,-1,II_mean_FPKM,0.012884042,II
AGAP005324,2L,-1,-1,II_mean_FPKM,11.23092299,II
AGAP005325,2L,-1,1,II_mean_FPKM,79.11356068,II
AGAP005326,2L,-1,-1,II_mean_FPKM,6.756924006,II
AGAP005327,2L,-1,-1,II_mean_FPKM,1.794776895,II
AGAP005328,2L,-1,-1,II_mean_FPKM,0.012944762,II
AGAP005329,2L,-1,-1,II_mean_FPKM,6.284867218,II
AGAP005330,2L,-1,-1,II_mean_FPKM,25.43042822,II
AGAP005331,2L,-1,-1,II_mean_FPKM,7.040469106,II
AGAP005332,,-1,-1,II_mean_FPKM,0.020424569,II
AGAP005333,,-1,-1,II_mean_FPKM,0.129136597,II
AGAP005334,2L,-1,-1,II_mean_FPKM,0,II
AGAP005335,2L,-1,-1,II_mean_FPKM,0.158347913,II
AGAP005336,2L,-1,-1,II_mean_FPKM,87.69394842,II
AGAP005337,2L,-1,-1,II_mean_FPKM,0,II
AGAP005338,2L,,,II_mean_FPKM,0.182385996,II
AGAP005339,2L,-1,-1,II_mean_FPKM,0.477467248,II
AGAP005340,2L,-1,-1,II_mean_FPKM,0.030002694,II
AGAP005341,2L,-1,-1,II_mean_FPKM,72.5956755,II
AGAP005342,2L,-1,-1,II_mean_FPKM,4.361241685,II
AGAP005343,2L,-1,-1,II_mean_FPKM,4.02560001,II
AGAP005344,2L,-1,-1,II_mean_FPKM,7.900529673,II
AGAP005345,2L,-1,-1,II_mean_FPKM,0.079798231,II
AGAP005346,2L,-1,-1,II_mean_FPKM,0.338225165,II
AGAP005347,2L,-1,-1,II_mean_FPKM,7.917387471,II
AGAP005348,2L,-1,1,II_mean_FPKM,91.26703596,II
AGAP005349,2L,-1,-1,II_mean_FPKM,73.02207934,II
AGAP005350,2L,-1,-1,II_mean_FPKM,1.739196971,II
AGAP005351,2L,-1,-1,II_mean_FPKM,47.61130141,II
AGAP005352,2L,-1,-1,II_mean_FPKM,55.00378354,II
AGAP005353,2L,-1,1,II_mean_FPKM,8.41170011,II
AGAP005354,,,,II_mean_FPKM,0.015334058,II
AGAP005355,,-1,-1,II_mean_FPKM,0.092075463,II
AGAP005356,2L,,,II_mean_FPKM,0.384031214,II
AGAP005359,2L,-1,-1,II_mean_FPKM,38.46615522,II
AGAP005360,2L,-1,-1,II_mean_FPKM,0.21564661,II
AGAP005361,2L,,,II_mean_FPKM,0.210577061,II
AGAP005362,2L,1,-1,II_mean_FPKM,440.7333537,II
AGAP005363,2L,,,II_mean_FPKM,24.28063373,II
AGAP005364,2L,1,-1,II_mean_FPKM,57.84352871,II
AGAP005365,2L,-1,-1,II_mean_FPKM,53.68358956,II
AGAP005366,2L,-1,-1,II_mean_FPKM,43.22264195,II
AGAP005368,2L,-1,-1,II_mean_FPKM,25.73527695,II
AGAP005369,2L,-1,-1,II_mean_FPKM,35.6679931,II
AGAP005370,2L,-1,-1,II_mean_FPKM,0.054374003,II
AGAP005371,2L,,,II_mean_FPKM,0.013204182,II
AGAP005372,2L,-1,-1,II_mean_FPKM,0.019949189,II
AGAP005373,2L,,,II_mean_FPKM,0.018351756,II
AGAP005374,2L,1,-1,II_mean_FPKM,693.300474,II
AGAP005375,2L,-1,-1,II_mean_FPKM,124.1031535,II
AGAP005376,2L,-1,-1,II_mean_FPKM,265.2571,II
AGAP005377,2L,-1,1,II_mean_FPKM,56.97894816,II
AGAP005378,2L,-1,-1,II_mean_FPKM,0.177267234,II
AGAP005379,2L,-1,1,II_mean_FPKM,1.029657288,II
AGAP005380,2L,-1,-1,II_mean_FPKM,44.10172835,II
AGAP005381,2L,-1,-1,II_mean_FPKM,65.42855187,II
AGAP005382,2L,-1,-1,II_mean_FPKM,39.82317063,II
AGAP005383,2L,-1,-1,II_mean_FPKM,0.042328005,II
AGAP005384,2L,-1,-1,II_mean_FPKM,0.596739719,II
AGAP005385,2L,-1,-1,II_mean_FPKM,1.117089031,II
AGAP005386,2L,-1,-1,II_mean_FPKM,0.028894838,II
AGAP005387,2L,-1,-1,II_mean_FPKM,0.017224023,II
AGAP005388,2L,-1,-1,II_mean_FPKM,0.069847478,II
AGAP005389,2L,-1,-1,II_mean_FPKM,0.021977902,II
AGAP005390,2L,-1,-1,II_mean_FPKM,3.369629828,II
AGAP005391,2L,-1,-1,II_mean_FPKM,25.81555549,II
AGAP005392,2L,-1,-1,II_mean_FPKM,6.107581909,II
AGAP005393,2L,-1,-1,II_mean_FPKM,89.8124125,II
AGAP005394,2L,-1,-1,II_mean_FPKM,2.425583096,II
AGAP005396,2L,-1,-1,II_mean_FPKM,4.388496672,II
AGAP005397,2L,,,II_mean_FPKM,14.54665408,II
AGAP005398,2L,,,II_mean_FPKM,12.34770073,II
AGAP005399,2L,-1,-1,II_mean_FPKM,0.036973291,II
AGAP005400,2L,-1,-1,II_mean_FPKM,7.046947631,II
AGAP005401,2L,1,-1,II_mean_FPKM,81.53645443,II
AGAP005402,2L,-1,1,II_mean_FPKM,44.11755608,II
AGAP005403,2L,,,II_mean_FPKM,0.033791672,II
AGAP005404,2L,-1,-1,II_mean_FPKM,13.12691415,II
AGAP005405,2L,-1,-1,II_mean_FPKM,59.85049333,II
AGAP005406,2L,-1,-1,II_mean_FPKM,42.58132309,II
AGAP005407,2L,1,-1,II_mean_FPKM,35.69429762,II
AGAP005408,2L,-1,-1,II_mean_FPKM,25.8098417,II
AGAP005409,2L,-1,-1,II_mean_FPKM,1.092285614,II
AGAP005410,2L,-1,-1,II_mean_FPKM,219.1853768,II
AGAP005411,2L,-1,-1,II_mean_FPKM,32.7807796,II
AGAP005412,2L,1,-1,II_mean_FPKM,91.19341162,II
AGAP005413,2L,-1,-1,II_mean_FPKM,40.03452225,II
AGAP005414,2L,,,II_mean_FPKM,16.07935841,II
AGAP005415,2L,-1,-1,II_mean_FPKM,9.955797116,II
AGAP005416,2L,-1,-1,II_mean_FPKM,0.035455418,II
AGAP005417,2L,,,II_mean_FPKM,5.804293039,II
AGAP005418,2L,-1,-1,II_mean_FPKM,52.99242153,II
AGAP005419,2L,-1,-1,II_mean_FPKM,43.83850774,II
AGAP005420,2L,1,-1,II_mean_FPKM,298.9079498,II
AGAP005421,2L,-1,-1,II_mean_FPKM,17.29149911,II
AGAP005422,2L,-1,-1,II_mean_FPKM,14.32076504,II
AGAP005423,2L,-1,-1,II_mean_FPKM,83.38902369,II
AGAP005424,2L,-1,-1,II_mean_FPKM,7.083858876,II
AGAP005425,2L,-1,-1,II_mean_FPKM,25.05759112,II
AGAP005427,2L,-1,-1,II_mean_FPKM,85.10965141,II
AGAP005428,2L,-1,1,II_mean_FPKM,2.972084806,II
AGAP005429,2L,1,1,II_mean_FPKM,59.73027914,II
AGAP005430,2L,-1,-1,II_mean_FPKM,3.09297623,II
AGAP005431,2L,-1,-1,II_mean_FPKM,6.834856781,II
AGAP005432,2L,-1,-1,II_mean_FPKM,14.69175514,II
AGAP005433,2L,-1,-1,II_mean_FPKM,7.797831142,II
AGAP005434,2L,-1,-1,II_mean_FPKM,1.260366476,II
AGAP005435,2L,-1,-1,II_mean_FPKM,4.925828018,II
AGAP005436,2L,,,II_mean_FPKM,0.019777237,II
AGAP005437,2L,-1,-1,II_mean_FPKM,0.301174419,II
AGAP005438,2L,-1,-1,II_mean_FPKM,2.840550677,II
AGAP005439,2L,,,II_mean_FPKM,0,II
AGAP005440,2L,-1,-1,II_mean_FPKM,24.44396038,II
AGAP005441,2L,,,II_mean_FPKM,0,II
AGAP005442,2L,,,II_mean_FPKM,0,II
AGAP005443,2L,,,II_mean_FPKM,0,II
AGAP005444,,1,-1,II_mean_FPKM,2.402697134,II
AGAP005445,,1,-1,II_mean_FPKM,44.1764206,II
AGAP005446,,-1,-1,II_mean_FPKM,4.49783426,II
AGAP005447,,-1,-1,II_mean_FPKM,6.540620209,II
AGAP005448,2L,-1,-1,II_mean_FPKM,235.342663,II
AGAP005449,2L,-1,-1,II_mean_FPKM,34.42924728,II
AGAP005450,2L,-1,-1,II_mean_FPKM,0,II
AGAP005451,2L,-1,-1,II_mean_FPKM,0.141456925,II
AGAP005453,2L,-1,-1,II_mean_FPKM,0,II
AGAP005454,2L,-1,-1,II_mean_FPKM,0,II
AGAP005455,2L,-1,-1,II_mean_FPKM,0,II
AGAP005456,2L,-1,-1,II_mean_FPKM,0.005601587,II
AGAP005457,2L,-1,-1,II_mean_FPKM,0.01391724,II
AGAP005458,2L,-1,-1,II_mean_FPKM,0,II
AGAP005459,2L,-1,-1,II_mean_FPKM,0.002446135,II
AGAP005460,2L,-1,-1,II_mean_FPKM,10.29854962,II
AGAP005461,2L,1,1,II_mean_FPKM,47.69380172,II
AGAP005462,2L,-1,-1,II_mean_FPKM,53.36487432,II
AGAP005463,2L,1,-1,II_mean_FPKM,62.78647888,II
AGAP005464,2L,-1,-1,II_mean_FPKM,0,II
AGAP005465,2L,-1,-1,II_mean_FPKM,0.017750993,II
AGAP005466,2L,-1,-1,II_mean_FPKM,0,II
AGAP005467,2L,-1,-1,II_mean_FPKM,259.5991387,II
AGAP005468,2L,1,-1,II_mean_FPKM,72.03560139,II
AGAP005469,2L,1,-1,II_mean_FPKM,16.1288681,II
AGAP005470,2L,-1,-1,II_mean_FPKM,0,II
AGAP005471,2L,-1,-1,II_mean_FPKM,7.284110324,II
AGAP005472,2L,-1,-1,II_mean_FPKM,16.77500367,II
AGAP005473,2L,,,II_mean_FPKM,17.45986877,II
AGAP005474,2L,-1,-1,II_mean_FPKM,8.913844964,II
AGAP005475,2L,-1,-1,II_mean_FPKM,11.67427519,II
AGAP005476,2L,,,II_mean_FPKM,50.39825126,II
AGAP005477,2L,1,1,II_mean_FPKM,46.02275557,II
AGAP005478,2L,,,II_mean_FPKM,102.4148678,II
AGAP005479,2L,-1,-1,II_mean_FPKM,20.75404492,II
AGAP005480,2L,,,II_mean_FPKM,29.03427175,II
AGAP005481,2L,,,II_mean_FPKM,62.49796104,II
AGAP005482,2L,,,II_mean_FPKM,9.205457267,II
AGAP005483,2L,,,II_mean_FPKM,14.88983685,II
AGAP005484,2L,-1,-1,II_mean_FPKM,21.50851033,II
AGAP005485,2L,-1,-1,II_mean_FPKM,29.53355083,II
AGAP005486,2L,-1,-1,II_mean_FPKM,32.92660593,II
AGAP005487,,-1,-1,II_mean_FPKM,0.004962159,II
AGAP005490,2L,-1,-1,II_mean_FPKM,30.68989415,II
AGAP005491,2L,,,II_mean_FPKM,4.915301839,II
AGAP005492,,1,-1,II_mean_FPKM,160.5021694,II
AGAP005493,2L,,,II_mean_FPKM,1.62837173,II
AGAP005494,2L,-1,-1,II_mean_FPKM,23.78207014,II
AGAP005495,2L,-1,-1,II_mean_FPKM,0.525280988,II
AGAP005496,2L,-1,-1,II_mean_FPKM,0.085018158,II
AGAP005497,2L,-1,-1,II_mean_FPKM,0.007198069,II
AGAP005498,2L,,,II_mean_FPKM,0.321258946,II
AGAP005499,2L,-1,-1,II_mean_FPKM,0.004873683,II
AGAP005500,2L,,,II_mean_FPKM,0.028970738,II
AGAP005501,2L,-1,-1,II_mean_FPKM,0.00241396,II
AGAP005502,2L,,,II_mean_FPKM,0.038431995,II
AGAP005503,2L,-1,-1,II_mean_FPKM,0.013555166,II
AGAP005504,2L,-1,-1,II_mean_FPKM,11.42554314,II
AGAP005505,2L,-1,-1,II_mean_FPKM,15.80421228,II
AGAP005506,2L,-1,-1,II_mean_FPKM,40.54105775,II
AGAP005507,2L,-1,-1,II_mean_FPKM,6.226839511,II
AGAP005508,2L,-1,-1,II_mean_FPKM,25.30081297,II
AGAP005509,2L,-1,-1,II_mean_FPKM,0.341412886,II
AGAP005510,2L,-1,-1,II_mean_FPKM,3.434570036,II
AGAP005511,2L,,,II_mean_FPKM,0.071526142,II
AGAP005512,2L,-1,-1,II_mean_FPKM,0,II
AGAP005513,2L,-1,-1,II_mean_FPKM,1.444617437,II
AGAP005514,2L,-1,-1,II_mean_FPKM,0.242779591,II
AGAP005515,2L,-1,-1,II_mean_FPKM,30.84821981,II
AGAP005516,2L,-1,-1,II_mean_FPKM,0.259752198,II
AGAP005517,2L,,,II_mean_FPKM,0,II
AGAP005518,2L,-1,-1,II_mean_FPKM,2.287116168,II
AGAP005519,2L,1,-1,II_mean_FPKM,175.7935319,II
AGAP005520,2L,-1,-1,II_mean_FPKM,1.672337814,II
AGAP005521,2L,1,-1,II_mean_FPKM,45.0438933,II
AGAP005522,2L,-1,1,II_mean_FPKM,14.46841007,II
AGAP005523,2L,-1,-1,II_mean_FPKM,8.859386273,II
AGAP005524,2L,-1,-1,II_mean_FPKM,2.36531595,II
AGAP005525,2L,-1,1,II_mean_FPKM,28.42744471,II
AGAP005526,2L,-1,-1,II_mean_FPKM,2.215214623,II
AGAP005527,2L,-1,-1,II_mean_FPKM,10.79741465,II
AGAP005528,2L,-1,-1,II_mean_FPKM,145.4774252,II
AGAP005529,2L,1,-1,II_mean_FPKM,194.48185,II
AGAP005530,2L,-1,-1,II_mean_FPKM,2.051886622,II
AGAP005531,2L,-1,-1,II_mean_FPKM,46.4518273,II
AGAP005532,2L,-1,-1,II_mean_FPKM,14.42670951,II
AGAP005533,2L,-1,-1,II_mean_FPKM,26.95034691,II
AGAP005534,2L,-1,1,II_mean_FPKM,35.55344835,II
AGAP005535,2L,1,-1,II_mean_FPKM,159.776927,II
AGAP005536,2L,-1,-1,II_mean_FPKM,2.090130428,II
AGAP005537,2L,-1,-1,II_mean_FPKM,32.18061385,II
AGAP005538,2L,1,1,II_mean_FPKM,9.934704175,II
AGAP005539,2L,-1,-1,II_mean_FPKM,5.288314955,II
AGAP005540,2L,1,-1,II_mean_FPKM,75.59758361,II
AGAP005541,2L,-1,-1,II_mean_FPKM,35.81906588,II
AGAP005542,2L,-1,-1,II_mean_FPKM,60.06302199,II
AGAP005543,2L,-1,-1,II_mean_FPKM,42.09280568,II
AGAP005544,2L,-1,-1,II_mean_FPKM,41.89838414,II
AGAP005545,2L,1,-1,II_mean_FPKM,53.24309401,II
AGAP005546,2L,1,-1,II_mean_FPKM,46.36724728,II
AGAP005547,2L,-1,1,II_mean_FPKM,6.471373294,II
AGAP005548,2L,-1,1,II_mean_FPKM,5.60990971,II
AGAP005549,2L,-1,-1,II_mean_FPKM,78.20068592,II
AGAP005550,2L,1,-1,II_mean_FPKM,75.54782957,II
AGAP005551,2L,1,-1,II_mean_FPKM,116.9996398,II
AGAP005552,2L,-1,-1,II_mean_FPKM,8.717074758,II
AGAP005553,2L,-1,-1,II_mean_FPKM,16.08517559,II
AGAP005554,2L,,,II_mean_FPKM,0.020445241,II
AGAP005555,2L,-1,-1,II_mean_FPKM,13.21402247,II
AGAP005556,2L,1,-1,II_mean_FPKM,649.9195406,II
AGAP005557,2L,1,-1,II_mean_FPKM,85.83720053,II
AGAP005558,2L,-1,-1,II_mean_FPKM,202.4553408,II
AGAP005559,2L,-1,-1,II_mean_FPKM,121.9928651,II
AGAP005560,2L,-1,-1,II_mean_FPKM,40.3034596,II
AGAP005561,2L,-1,-1,II_mean_FPKM,15.16575064,II
AGAP005562,2L,-1,1,II_mean_FPKM,7.914889879,II
AGAP005563,2L,-1,-1,II_mean_FPKM,5.223933238,II
AGAP005564,2L,-1,-1,II_mean_FPKM,10.80907596,II
AGAP005565,2L,-1,-1,II_mean_FPKM,15.81929669,II
AGAP005566,2L,-1,-1,II_mean_FPKM,222.0458886,II
AGAP005567,2L,-1,-1,II_mean_FPKM,34.09786909,II
AGAP005568,2L,,,II_mean_FPKM,5.76879877,II
AGAP005569,2L,-1,-1,II_mean_FPKM,101.0715945,II
AGAP005570,2L,-1,-1,II_mean_FPKM,5.885788932,II
AGAP005571,2L,1,-1,II_mean_FPKM,73.56657564,II
AGAP005572,2L,-1,-1,II_mean_FPKM,46.84180647,II
AGAP005573,2L,-1,-1,II_mean_FPKM,16.11268448,II
AGAP005574,2L,1,1,II_mean_FPKM,22.02994989,II
AGAP005575,2L,1,-1,II_mean_FPKM,89.53720759,II
AGAP005576,2L,-1,-1,II_mean_FPKM,71.84131512,II
AGAP005577,2L,-1,-1,II_mean_FPKM,14.94612844,II
AGAP005578,2L,-1,-1,II_mean_FPKM,41.1840876,II
AGAP005579,2L,,,II_mean_FPKM,0,II
AGAP005580,2L,1,-1,II_mean_FPKM,9.347098464,II
